operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,,,,,,34.0,,,,2.0,,http://villa-luzuriaga.properati.com.ar/sbhv_venta_departamentos_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4853046,-58.4876129",330000.0,USD,5003592.0,330000.0,0.0,62.0,,5322.580645161291,,,,http://martinez.properati.com.ar/s3ly_venta_departamentos_martinez
sell,store,|Argentina|Capital Federal|Belgrano|,"-34.5535083,-58.4540023",650000.0,USD,9855560.0,650000.0,177.0,0.0,3672.316384180791,,,,,http://belgrano.properati.com.ar/yt5o_venta_local_belgrano_meet-invest-re
sell,house,|Argentina|Capital Federal|Mataderos|,"-34.6552057,-58.4934941",420000.0,USD,6368208.0,420000.0,0.0,390.0,,1076.923076923077,,4.0,,http://mataderos.properati.com.ar/12ej5_venta_casa_mataderos_balcon_suite_terraza_vestidor_garage_circulo-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5770413,-58.5342642",,,,,,,,,,,,http://san-martin.properati.com.ar/ol1z_venta_departamentos_san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,685000.0,USD,10386244.0,685000.0,950.0,310.0,721.0526315789474,2209.6774193548385,,,,http://nordelta.properati.com.ar/vnj8_venta_casa_nordelta_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Jose Leon Suarez|,"-34.5311418565,-58.577873173",140000.0,USD,2122736.0,140000.0,210.0,200.0,666.6666666666666,700.0,,,,http://jose-leon-suarez.properati.com.ar/txi8_venta_casa_jose-leon-suarez_del-arca_2700
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|,"-34.59869,-58.6340294",,,,,754.0,260.0,,,,,,http://hurlingham-bs-as-g-b-a-zona-oeste.properati.com.ar/egt5_venta_casa_hurlingham
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.3991279866,-58.6465550257",240000.0,USD,3638976.0,240000.0,98.0,74.0,2448.9795918367345,3243.243243243244,,3.0,4500,http://nordelta.properati.com.ar/11ncd_venta_departamentos_nordelta_sauna_mm-nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,"-34.8658278,-58.0465457",,,,,320.0,320.0,,,,,,http://city-bell.properati.com.ar/xsvv_venta_casa_city-bell_calle-467_142_suite_piscina_terraza_vestidor_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,"-34.5109277599,-58.5279097978",220000.0,USD,3335728.0,220000.0,160.0,160.0,1375.0,1375.0,,6.0,,http://villa-adelina-san-isidro.properati.com.ar/s2f8_venta_casa_martinez
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6445383954,-58.6357156531",,,,,240.0,240.0,,,,5.0,,http://castelar-moron.properati.com.ar/12irs_venta_casa_castelar_suite_hidromasaje_lavadero_parrilla_patio_piscina_quincho_vestidor_garage_placard_j-b-domanico-y-cia
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6094386055,-58.3628463549",1100000.0,USD,16678640.0,1100000.0,212.0,212.0,5188.679245283019,5188.679245283019,,,,http://puerto-madero.properati.com.ar/pf8e_venta_departamentos_puerto-madero_lynch_400
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.635847,-58.630632",74100.0,USD,1123533.84,74100.0,,64.0,,1157.8125,2.0,2.0,,http://castelar-moron.properati.com.ar/11ys0_venta_departamentos_castelar_balcon_parrilla_patio_terraza_vestidor_aire-acondicionado_re-max-elite
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.721166,-58.268658",99000.0,USD,1501077.6,99000.0,,20.0,,4950.0,,3.0,,http://quilmes.properati.com.ar/yk7c_venta_casa_quilmes_parrilla_piscina_quincho_luminoso_garage_placard_re-max-sur
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.543116,-58.488829",367000.0,USD,5564600.8,367000.0,,334.0,,1098.802395209581,,6.0,,http://vicente-lopez.properati.com.ar/11sql_venta_casa_vicente-lopez_suite_jardin_lavadero_parrilla_quincho_luminoso_dependencias_garage_impecable_re-max-data-house
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4613381,-58.527186",88000.0,USD,1334291.2,88000.0,39.0,48.0,2256.4102564102564,1833.3333333333333,1.0,,,http://beccar.properati.com.ar/rceb_venta_ph_beccar_centenario-av-_1900
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,575000.0,USD,8718380.0,575000.0,,288.0,,1996.5277777777776,,4.0,,http://bs-as-g-b-a-zona-norte.properati.com.ar/pv04_venta_casa_bs-as-g-b-a-zona-norte
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.597824,-58.416438",136000.0,USD,2062086.4,136000.0,,44.0,,3090.909090909091,,1.0,,http://palermo.properati.com.ar/10uux_venta_departamentos_palermo_gimnasio_lavadero_parrilla_piscina_sum_terraza_lujoso_amenities_aire-acondicionado_plaza-guadalupe
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.633021,-58.370341",82500.0,USD,1250898.0,82500.0,35.0,31.0,2357.1428571428573,2661.2903225806454,,1.0,,http://barracas.properati.com.ar/11hel_venta_departamentos_barracas_balcon_baulera_parrilla_piscina_terraza_luminoso_garage_amenities_di-mitrio-inmobiliaria_90i
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6321116,-58.3703982",1210000.0,ARS,1206641.53,79581.17,48.0,42.0,1657.9410416666667,28809.52380952381,,1.0,,http://barracas.properati.com.ar/zsma_venta_departamentos_barracas_balcon_piscina_amenities_placard_nucifora-propiedades_crr
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,140000.0,USD,2122736.0,140000.0,114.0,90.0,1228.0701754385964,1555.5555555555557,,3.0,,http://lomas-del-mirador.properati.com.ar/s7zm_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6295084,-58.4347383",182000.0,USD,2759556.8,182000.0,63.0,59.0,2888.8888888888887,3084.745762711864,2.0,,2500,http://caballito.properati.com.ar/12028_venta_departamentos_caballito_balcon_lavadero_parrilla_toilette_luminoso_garage_impecable_placard_lepore-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4871597,-58.5373279",800000.0,USD,12129920.0,800000.0,2130.0,254.0,375.5868544600939,3149.6062992125985,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/znxa_venta_casa_san-isidro_marquez-av-bernabe_2100_suite_lavadero_parrilla_piscina_toilette_vestidor_dependencias_garage_rosario-zuviria-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6554584,-58.6452437",210000.0,USD,3184104.0,210000.0,175.0,125.0,1200.0,1680.0,,4.0,,http://castelar-moron.properati.com.ar/11w96_venta_casa_castelar_jardin_lavadero_quincho_toilette_luminoso_garage_placard_vaccaro-asesores-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6351769,-58.6718864",1390000.0,USD,21075736.0,1390000.0,420.0,165.0,3309.5238095238096,8424.242424242424,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/10u8z_venta_casa_ituzaingo_parrilla_piscina_quincho_garage_duchi-negocios-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.602835176,-58.5508708995",75000.0,USD,1137180.0,75000.0,88.0,80.0,852.2727272727273,937.5,,4.0,,http://tres-de-febrero.properati.com.ar/jv8y_venta_departamento_tres-de-febrero
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.620683,-58.396645",984750.0,ARS,982016.79,64766.58,,39.0,,25250.0,,2.0,,http://san-cristobal.properati.com.ar/10rb0_venta_departamentos_balvanera_lavadero_parrilla_terraza_garage_re-max-uno
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4320325606,-58.5874033331",175000.0,USD,2653420.0,175000.0,78.0,75.0,2243.589743589744,2333.333333333333,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/109xi_venta_departamentos_tigre_suite_parrilla_piscina_sum_waiman-propiedades
sell,apartment,|Argentina|Capital Federal|Las Cañitas|,"-34.5647934,-58.4379849",616000.0,USD,9340038.4,616000.0,130.0,115.0,4738.461538461538,5356.521739130435,,4.0,,http://las-canitas.properati.com.ar/10teu_venta_departamentos_las-canitas_balcon_baulera_suite_gimnasio_hidromasaje_lavadero_patio_piscina_sum_terraza_toilette_vestidor_luminoso_sauna_lujoso_dependencias_electrogeno_garage_amenities_aire-acondicionado_home54
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6659267,-58.5741455",65000.0,USD,985556.0,65000.0,,,,,,,,http://villa-luzuriaga.properati.com.ar/eb2k_venta_ph_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Lynch|,"-34.5914679,-58.5227297",140000.0,USD,2122736.0,140000.0,212.0,178.0,660.377358490566,786.5168539325842,,4.0,,http://villa-lynch.properati.com.ar/yz0i_venta_casa_villa-lynch_balcon_suite_jardin_toilette_luminoso_garage_impecable_julio-j-werba-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4330464,-58.5834793",109000.0,USD,1652701.6,109000.0,0.0,60.0,,1816.6666666666667,3.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/znrp_venta_departamentos_tigre_montevideo_1300_balcon_parrilla_piscina_sum_garage_amenities_casado-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.465595,-58.859106",1450000.0,ARS,1445975.46,95365.87,,54.0,,26851.85185185185,1.0,2.0,,http://pilar.properati.com.ar/ymay_venta_departamentos_pilar_balcon_gimnasio_parrilla_piscina_terraza_toilette_luminoso_garage_placard_aire-acondicionado_re-max-platino
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,"-34.461099,-58.854135",41000.0,USD,621658.4,41000.0,28.0,28.0,1464.2857142857142,1464.2857142857142,,,,http://del-viso.properati.com.ar/xfpr_venta_departamentos_del-viso
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6492315,-58.6226396",64000.0,USD,970393.6,64000.0,,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/mid2_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.578295,-58.449588",129000.0,USD,1955949.6,129000.0,,,,,1.0,2.0,,http://colegiales.properati.com.ar/u6yz_venta_departamentos_colegiales
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5903249,-58.3851868",760000.0,USD,11523424.0,760000.0,175.0,169.0,4342.857142857143,4497.041420118343,,,,http://recoleta.properati.com.ar/ybek_venta_departamentos_recoleta_baulera_suite_lavadero_toilette_vestidor_luminoso_dependencias_aire-acondicionado_durban-keiller-asesoramiento-inmobiliario
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5396837,-58.5456869",142000.0,USD,2153060.8,142000.0,135.0,135.0,1051.851851851852,1051.851851851852,,5.0,,http://villa-ballester.properati.com.ar/wlhe_venta_casa_villa-ballester
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,85000.0,USD,1288804.0,85000.0,,46.0,,1847.8260869565215,,2.0,,http://haedo.properati.com.ar/sb5k_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6177506,-58.3829977",108000.0,USD,1637539.2,108000.0,50.0,50.0,2160.0,2160.0,,,,http://centro-microcentro.properati.com.ar/12lyx_venta_departamentos_centro-microcentro_luminoso_lujoso_placard_subte-linea-e_subte-linea-c_inmobiliaria-calot
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.577168,-58.538654",100000.0,USD,1516240.0,100000.0,143.0,143.0,699.3006993006993,699.3006993006993,,4.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/kcqh_venta_departamentos_general-san-martin
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",235000.0,USD,3563164.0,235000.0,0.0,64.0,,3671.875,3.0,,,http://martinez.properati.com.ar/y6us_venta_departamentos_martinez_rodriguez-pena_0_garage_inmobiliaria-lamarca-de-gabriel-h-ceruzzi-csi-5164
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6419487,-58.67136765",120000.0,USD,1819488.0,120000.0,,,,,,,,http://ituzaingo.properati.com.ar/116hh_venta_casa_ituzaingo_baulera_estrenar_vignolo-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7407623,-58.2699741",,,,,200.0,100.0,,,,6.0,,http://quilmes.properati.com.ar/mzr0_venta_casa_quilmes
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4702461,-58.5576545",150000.0,USD,2274360.0,150000.0,132.0,82.0,1136.3636363636365,1829.2682926829268,,,,http://beccar.properati.com.ar/y5ut_venta_casa_beccar_padre-acevedo_2600_lavadero_patio_toilette_organizacion-acassuso-san-isidro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5555726,-58.7243908",300000.0,ARS,299167.34,19730.87,0.0,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/ydcu_venta_departamentos_san-miguel_garage_sandrafebbraio-negocios-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4284257,-58.5734184",141680.0,USD,2148208.83,141680.0,0.0,50.0,,2833.6,5.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/p772_venta_departamentos_tigre_cazon-av-_900
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6479272,-58.5635505",,,,,174.0,174.0,,,,,,http://ramos-mejia.properati.com.ar/6ij3_venta_casa_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.61121,-58.430751",185000.0,USD,2805044.0,185000.0,100.0,100.0,1850.0,1850.0,2.0,3.0,2200,http://caballito.properati.com.ar/10wz6_venta_departamentos_caballito_balcon_baulera_lujoso_dependencias_garage_impecable_mr-inmuebles_akd
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4283419,-58.5885278",286000.0,USD,4336446.4,286000.0,41.0,126.0,6975.609756097561,2269.84126984127,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/xuto_venta_casa_tigre_jose-maria-billoch_0_balcon_lavadero_parrilla_piscina_toilette_vista_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,900001.0,USD,13646175.16,900001.0,799.0,500.0,1126.4092615769712,1800.002,,,,http://nordelta.properati.com.ar/ydv3_venta_casa_nordelta_0_suite_hidromasaje_lavadero_parrilla_piscina_toilette_vestidor_dependencias_garage_aire-acondicionado_losa-radiante_tizado-nordelta-puerta-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5181883,-58.4752314",177000.0,USD,2683744.8,177000.0,63.0,57.0,2809.5238095238096,3105.2631578947367,,2.0,1,http://florida.properati.com.ar/u4w3_venta_departamentos_florida
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,175000.0,USD,2653420.0,175000.0,91.0,91.0,1923.076923076923,1923.076923076923,,,,http://nordelta.properati.com.ar/zmos_venta_departamentos_nordelta_0_suite_lavadero_parrilla_vista_garage_placard_tizado-nordelta-puerta-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6576976,-58.609072",170000.0,USD,2577608.0,170000.0,515.0,27.0,330.0970873786408,6296.2962962962965,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/efq6_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.355350263,-58.7414350931",180000.0,USD,2729232.0,180000.0,170.0,140.0,1058.8235294117646,1285.7142857142858,,4.0,2500,http://escobar.properati.com.ar/ythr_venta_casa_escobar_suite_lavadero_parrilla_vestidor_placard_losa-radiante_bms-betina-segurado-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Rafael Castillo|,,,,,,230.0,190.0,,,,5.0,,http://rafael-castillo.properati.com.ar/sas1_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5854115,-58.4434737",183500.0,USD,2782300.4,183500.0,64.0,60.0,2867.1875,3058.333333333333,,,,http://palermo.properati.com.ar/12m1o_venta_departamentos_palermo_balcon_baulera_lavadero_parrilla_piscina_toilette_garage_amenities_subte-linea-b_inmobiliaria-calot
sell,PH,|Argentina|Capital Federal|Liniers|,"-34.6452898,-58.5145066",115000.0,USD,1743676.0,115000.0,58.0,50.0,1982.7586206896551,2300.0,2.0,2.0,850,http://liniers.properati.com.ar/11wcm_venta_ph_liniers_balcon_hidromasaje_lavadero_terraza_luminoso_amoblado_impecable_placard_mp-inmuebles
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.387398,-58.650609",950000.0,USD,14404280.0,950000.0,,400.0,,2375.0,22.0,6.0,,http://nordelta.properati.com.ar/10z28_venta_casa_nordelta_suite_jardin_piscina_toilette_garage_re-max-concept
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5937945311,-58.397965284",244000.0,USD,3699625.6,244000.0,95.0,,2568.4210526315787,,,,,http://recoleta.properati.com.ar/12u2t_venta_departamentos_recoleta_jardin_lavadero_lujoso_dependencias_placard_aire-acondicionado_subte-linea-d_subte-linea-h_ba-apart-por-lavaque-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Troncos del Talar|,"-34.455944465,-58.6163965487",220000.0,USD,3335728.0,220000.0,490.0,190.0,448.9795918367347,1157.8947368421052,,4.0,,http://troncos-del-talar.properati.com.ar/je7n_venta_casa_troncos-del-talar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.423868,-58.77972",230000.0,USD,3487352.0,230000.0,,208.0,,1105.7692307692307,,4.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/vwpz_venta_casa_bermudas-country-club
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|General Rodríguez|,"-34.6120287,-58.9603193",,,,,,,,,,,,http://general-rodriguez.properati.com.ar/111ec_venta_casa_general-rodriguez_patio_inmobiliaria-liliana-grosso
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5790338,-58.438252",150000.0,USD,2274360.0,150000.0,50.0,44.0,3000.0,3409.090909090909,7.0,2.0,,http://palermo.properati.com.ar/12jap_venta_departamentos_palermo_garage_subte-linea-d_nexo-propiedades_b76
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,120000.0,USD,1819488.0,120000.0,107.0,102.0,1121.4953271028037,1176.470588235294,,3.0,,http://ramos-mejia.properati.com.ar/s9z4_venta_ph_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Libertad|,"-34.68248,-58.6971256",100000.0,USD,1516240.0,100000.0,,,,,,,,http://libertad-merlo.properati.com.ar/10urh_venta_casa_libertad_balcon_suite_parrilla_patio_terraza_garage_alejandro-gerardo-de-los-reyes
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6405283,-58.5294588",75000.0,USD,1137180.0,75000.0,35.0,30.0,2142.8571428571427,2500.0,,,,http://villa-luro.properati.com.ar/wkj9_venta_departamentos_villa-luro
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.577168,-58.538654",,,,,,,,,,5.0,,http://tres-de-febrero.properati.com.ar/zl4l_venta_casa_tres-de-febrero_jardin_lavadero_parrilla_patio_quincho_garage_impecable_placard_ivana-e-h-garay-propiedades_7dw
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5735299,-58.4409786",237000.0,USD,3593488.8,237000.0,100.0,90.0,2370.0,2633.333333333333,,4.0,5099,http://belgrano.properati.com.ar/zvin_venta_departamentos_belgrano_lavadero_luminoso_dependencias_placard_cabildo-500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4015630127,-58.7199926376",139000.0,USD,2107573.6,139000.0,630.0,130.0,220.63492063492063,1069.2307692307693,,4.0,,http://nordelta.properati.com.ar/7fyr_venta_casa_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,"-34.6660937,-58.5310662",165000.0,USD,2501796.0,165000.0,242.0,162.0,681.8181818181819,1018.5185185185184,,,,http://lomas-del-mirador.properati.com.ar/x6km_venta_casa_lomas-del-mirador
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|,"-34.892072003,-58.5101128027",138000.0,USD,2092411.2,138000.0,,,,,,,,http://ezeiza-bs-as-g-b-a-zona-sur.properati.com.ar/kgiw_venta_departamentos_ezeiza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,"-34.643657,-58.529851",55000.0,USD,833932.0,55000.0,,31.0,,1774.1935483870968,4.0,2.0,,http://ciudadela.properati.com.ar/zkwo_venta_departamentos_tres-de-febrero_garage_placard_re-max-ayres
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7273623,-58.3580965",150000.0,USD,2274360.0,150000.0,0.0,0.0,,,,4.0,,http://lanus.properati.com.ar/y14k_venta_casa_lanus_balcon_jardin_lavadero_parrilla_quincho_terraza_garage_aldo-occhiuzzi-desarrollos-inmobiliarios_azh
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5479263,-58.4562118",1900000.0,USD,28808560.0,1900000.0,315.0,,6031.746031746032,,15.0,5.0,,http://nunez.properati.com.ar/ygjc_venta_departamentos_nunez_suite_gimnasio_jardin_lavadero_parrilla_piscina_sum_terraza_vista_sauna_dependencias_garage_impecable_l-e-group-brokers-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Acacias Blancas|,"-34.4017660197,-58.7568260027",180000.0,USD,2729232.0,180000.0,0.0,158.0,,1139.240506329114,,6.0,,http://acacias-blancas.properati.com.ar/11xn3_venta_casa_acacias-blancas_suite_lavadero_parrilla_placard_rodriguez-jurado-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.71105,-58.266957",,,,,,,,,,2.0,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/y2hh_venta_departamentos_quilmes_balcon_parrilla_piscina_quincho_luminoso_impecable_placard_re-max-sur
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,150000.0,USD,2274360.0,150000.0,60.0,55.0,2500.0,2727.2727272727275,2.0,,,http://nordelta.properati.com.ar/na9v_venta_departamentos_nordelta_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,,104000.0,USD,1576889.6,104000.0,,86.0,,1209.3023255813953,3.0,4.0,,http://beccar.properati.com.ar/zfaz_venta_departamentos_san-isidro_balcon_lavadero_terraza_garage_placard_re-max-uno
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5416373,-58.4967154",268000.0,USD,4063523.2,268000.0,235.0,160.0,1140.4255319148936,1675.0,,4.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/wrw2_venta_casa_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Country Club Aranjuez|,"-34.371766639,-58.7704952426",250000.0,USD,3790600.0,250000.0,185.0,0.0,1351.3513513513512,,,5.0,,http://country-club-aranjuez.properati.com.ar/vt8p_venta_casa_escobar
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.616667,-58.45",107000.0,USD,1622376.8,107000.0,,52.0,,2057.692307692308,4.0,1.0,,http://caballito.properati.com.ar/xdrl_venta_departamentos_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.508646,-58.477453",359000.0,USD,5443301.6,359000.0,,78.0,,4602.564102564103,,3.0,,http://olivos.properati.com.ar/zf9q_venta_departamentos_olivos_baulera_gimnasio_lavadero_parrilla_piscina_garage_amenities_av-maipu
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5632097749,-58.4690852765",129000.0,USD,1955949.6,129000.0,64.0,58.0,2015.625,2224.137931034483,,3.0,200,http://belgrano.properati.com.ar/11sl0_venta_departamentos_belgrano_balcon_placard_sf-grupo-inmobiliario_9ib
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,"-34.6587568,-58.5293566",74800.0,USD,1134147.52,74800.0,45.0,43.0,1662.2222222222222,1739.5348837209303,,,,http://lomas-del-mirador.properati.com.ar/efnv_venta_departamento_lomas-del-mirador
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,335000.0,USD,5079404.0,335000.0,,,,,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/10nq9_venta_casa_tigre_balcon_suite_lavadero_parrilla_vestidor_luminoso_dependencias_m-m-propiedades_bhs
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,"-34.7048169,-58.3957878",115000.0,USD,1743676.0,115000.0,,,,,,,,http://lanus-oeste.properati.com.ar/uwcg_venta_departamentos_lanus-oeste
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Andres|,"-34.56757,-58.540961",260000.0,USD,3942224.0,260000.0,,239.0,,1087.8661087866108,,5.0,,http://san-andres.properati.com.ar/100xe_venta_casa_general-san-martin_balcon_baulera_hidromasaje_jardin_lavadero_parrilla_patio_quincho_terraza_toilette_vestidor_luminoso_vista_garage_placard_re-max-acci-oacute-n
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,,180000.0,USD,2729232.0,180000.0,500.0,,360.0,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/yoc3_venta_casa_san-miguel_jardin_piscina_luminoso_vista_garage_doble-circulacion_sandrafebbraio-negocios-inmobiliarios
sell,PH,|Argentina|Capital Federal|Saavedra|,"-34.566496,-58.500892",190000.0,USD,2880856.0,190000.0,148.0,108.0,1283.7837837837835,1759.2592592592594,,3.0,,http://saavedra.properati.com.ar/xjlz_venta_ph_saavedra_parrilla_patio_terraza_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,315000.0,USD,4776156.0,315000.0,,325.0,,969.2307692307692,,4.0,,http://bs-as-g-b-a-zona-norte.properati.com.ar/dyn6_venta_casa_capital-federal
